Time,Speed,Dist,Th
0.0022132396697998047,0.00014231172126734457,-0.06977117048566023,1
0.014316320419311523,0.0953614908141289,-0.07092528503909198,1
0.02455615997314453,0.24360386544821344,-0.07341957371063604,1
0.037982940673828125,0.38557256358048625,-0.07859590579179443,1
0.04696083068847656,0.521533089431133,-0.08327776599634887,1
0.05593514442443848,0.6517397112988504,-0.08912667191328752,1
0.06590962409973145,0.7764359366822564,-0.09687153041420206,1
0.09084415435791016,0.8958549677665767,-0.11920786440416593,1
0.11677289009094238,1.0102201374700124,-0.1453983677340622,1
0.12674880027770996,1.1197453276050136,-0.15656814251362175,1
0.12874269485473633,1.2246353675992332,-0.1590095491131047,1
0.1307382583618164,1.325086419025047,-0.16165367304182987,1
0.13273024559020996,1.4212863416607728,-0.104015304760425,1
0.13472485542297363,1.5134150451660477,-0.10703413189113385,1
0.14887785911560059,1.6016448248161494,-0.12970225553084228,1
0.15685439109802246,1.6861406847945095,-0.1431518675721938,1
0.16583013534545898,1.767060646321778,-0.15901248207462224,1
0.17580270767211914,1.8445560423710676,-0.17740746880965635,1
0.1827843189239502,1.9187718022742324,-0.19080353229250993,1
0.19725751876831055,1.9898467215535034,-0.21960286709915056,1
0.20788002014160156,2.0579137216441556,-0.24146297093520777,1
0.21685171127319336,2.1231000989250046,-0.2605107107441459,1
0.22682547569274902,2.185527762667916,-0.28230867206657767,1
0.23380589485168457,2.2453134626839475,-0.2979817360761718,1
0.24585556983947754,2.302569007832539,-0.3257261219393192,1
0.2558295726776123,2.357401475393758,-0.349238540335371,1
0.2667999267578125,2.4099134109147817,-0.37567323863108104,1
0.28076624870300293,2.460203020280254,-0.41003265028768965,1
0.2837550640106201,2.5083643532289037,-0.41752907879296464,1
0.2967228889465332,2.554487479288435,-0.4506550555495201,1
0.3076908588409424,2.5986586561286953,-0.4791521964963762,1
0.31671595573425293,2.6409604909163273,-0.5029866515976807,1
0.3326261043548584,2.681472095254116,-0.45264642659084187,1
0.3386087417602539,2.720269232149805,-0.46892105133100515,1
0.343595027923584,2.7574244587080403,-0.4826703756695791,1
0.35855603218078613,2.7930072612405925,-0.5244564307970258,1
0.36753177642822266,2.8270841853220947,-0.5498317950966997,1
0.37753891944885254,2.8597189602080872,-0.5784494458408355,1
0.39147019386291504,2.890972618392982,-0.6187239191035898,1
0.3944590091705322,2.9209036091415297,-0.627454281679365,1
0.40642833709716797,2.949567908326627,-0.6627579693837452,1
0.41739773750305176,2.9770191230182297,-0.6954139375778229,1
0.42839908599853516,3.0033085912121997,-0.7284541241871583,1
0.43637847900390625,3.0284854786430913,-0.7526202124612584,1
0.4463205337524414,3.052596869959251,-0.7829689304873414,1
0.4543004035949707,3.075687857565079,-0.8075127351850915,1
0.46726441383361816,3.097801625408804,-0.8476694468416829,1
0.4762403964996338,3.1189795296598124,-0.8756679941803134,1
0.48621320724487305,3.1392611766643275,-0.9069756188181635,1
0.4981813430786133,3.1586844960410114,-0.9447796923757666,1
0.5041649341583252,3.177285812804551,-0.9637935377909026,1
0.5147626399993896,3.195099914434761,-0.997651474118971,1
0.5277595520019531,3.2121601160016526,-1.039399670125889,1
0.5367348194122314,3.2284983231520696,-1.0001619019104049,1
0.5506668090820312,3.2441450908194542,-1.0453524928427713,1
0.5566506385803223,3.2591296809615957,-1.0648640591103504,1
0.5636320114135742,3.2734801171879275,-1.0877169086524394,1
0.5762667655944824,3.287223237248392,-1.1292463427394577,1
0.5872054100036621,3.300384742995058,-1.165352726867349,1
0.5961825847625732,3.312989248399716,-1.1950971497730756,1
0.6071524620056152,3.3250603262106377,-1.231572628352784,1
0.6142163276672363,3.3366205511100917,-1.2551466449238606,1
0.6281764507293701,3.3476915426774463,-1.3018758690318348,1
0.6371536254882812,3.3582940054362296,-1.3320315766984492,1
0.6471285820007324,3.3684477677347666,-1.3656314566982224,1
0.6590943336486816,3.3781718188771914,-1.40604975462163,1
0.6640810966491699,3.3874843441160207,-1.4229501401382192,1
0.6774041652679443,3.3964027594503285,-1.468191645230173,1
0.6873762607574463,3.404943744091076,-1.502153181211867,1
0.6963505744934082,3.4131232707880126,-1.5327833068383323,1
0.7063257694244385,3.4209566365453816,-1.5669108164025605,1
0.7172942161560059,3.4284584911991867,-1.6045151624799014,1
0.7242765426635742,3.4356428642448353,-1.6285108302792204,1
0.7382383346557617,3.4425231918591837,-1.6319400040963805,1
0.7472150325775146,3.4491123412009324,-1.6629102627682943,1
0.7811238765716553,3.455422635099837,-1.7799906978089723,1
0.785114049911499,3.4614658748018785,-1.7939023503359368,1
0.7891032695770264,3.467253362325632,-1.8077373319697791,1
0.804063081741333,3.4727959208746024,-1.859669836497252,1
0.8105626106262207,3.4781039162215763,-1.8822948616303072,1
0.8135550022125244,3.4831872749825195,-1.8927243825866165,1
0.8145513534545898,3.488055504056901,-1.8962023560708339,1
0.8255243301391602,3.4927177077351708,-1.9345129840104365,1
0.8344981670379639,3.4971826050006465,-1.965899786433774,1
0.8454685211181641,3.5014585460537826,-2.004312196210213,1
0.8544442653656006,3.505553527670026,-2.0357815372664456,1
0.8634212017059326,3.5094752077800515,-2.067287451684831,1
0.8763859272003174,3.513230921022022,-2.112828254630949,1
0.8853621482849121,3.5168276909889857,-2.1444043014007117,1
0.8943378925323486,3.5202722440315073,-2.1760031329732015,1
0.9102957248687744,3.523571022282677,-2.2322195820652118,1
0.9142849445343018,3.5267301951279046,-2.246312641681268,1
0.9262542724609375,3.5297556702858968,-2.288552232210287,1
0.9362261295318604,3.53265310605606,-2.2517834526531146,1
0.9452030658721924,3.5354279214274698,-2.2835230707554786,1
0.955176830291748,3.538085305215815,-2.318808562109977,1
0.9641513824462891,3.540630227727595,-2.350585521859587,1
0.9741268157958984,3.543067447953035,-2.385930786434347,1
0.9850947856903076,3.545401524063859,-2.4248196476776576,1
0.9960649013519287,3.547636821189419,-2.46374192381484,1
1.0090315341949463,3.549777519581626,-2.5097679203727603,1
1.0140180587768555,3.5518276227798884,-2.5274903580554176,1
1.0240137577056885,3.5537909648040267,-2.563006735299367,1
1.0359840393066406,3.5556712173471943,-2.605566001661529,1
1.045959234237671,3.557471896774391,-2.6410590571521633,1
1.055931568145752,3.559196370926575,-2.676552922079723,1
1.0649089813232422,3.5608478645639527,-2.708524009699434,1
1.0748796463012695,3.5624294663644935,-2.744045228352305,1
1.086848497390747,3.5639441339784144,-2.7867015755487716,1
1.0968217849731445,3.565394700443482,-2.8222643644287055,1
1.1107842922210693,3.5667838782674828,-2.8720617114978375,1
1.114774465560913,3.5681142654547218,-2.886313593150416,1
1.1237480640411377,3.5693883501716974,-2.9183410462658546,1
1.1367158889770508,3.5706085152183764,-2.9326165872358336,1
1.1466891765594482,3.5717770423050643,-2.9682463084099817,1
1.158656358718872,3.572896116912484,-3.011002310281359,1
1.1636455059051514,3.5739678317910357,-3.028843066781686,1
1.1766080856323242,3.5749941912376646,-3.0751774202807662,1
1.1875782012939453,3.5759771147895223,-3.1144101696037056,1
1.1985483169555664,3.5769184405288224,-3.1536518418327133,1
1.2135109901428223,3.577819929165306,-3.2071805194359313,1
1.2155036926269531,3.5786832663690813,-3.2143296147258273,1
1.2274808883666992,3.579510066658686,-3.257194205564342,1
1.2364575862884521,3.5803018765115415,-3.2893378597768397,1
1.2474322319030762,3.581060176696786,-3.3286390226427884,1
1.257401943206787,3.581786385385732,-3.3643522429385713,1
1.2643835544586182,3.582481860484699,-3.389367553609272,1
1.2763495445251465,3.5831479029398716,-3.432239560199245,1
1.2873215675354004,3.5837857580981196,-3.4715648289872076,1
1.2982895374298096,3.5843966190118537,-3.5108795183505883,1
1.3062701225280762,3.5849816279942504,-3.539495072872328,1
1.3172945976257324,3.5855418791464944,-3.5790242014934086,1
1.324220895767212,3.586078420301809,-3.603866598149474,1
1.3351943492889404,3.5865922547750855,-3.6216328732412384,1
1.3471622467041016,3.587084343695723,-3.664561468679285,1
1.3571372032165527,3.5875556071740453,-3.7003523294912215,1
1.3730900287628174,3.588006926439738,-3.757586929733938,1
1.3760831356048584,3.588439145785878,-3.768344928920603,1
1.3840630054473877,3.588853073540953,-3.7969820211211602,1
1.396028757095337,3.589249483624084,-3.839926735691471,1
1.4079976081848145,3.589629117489059,-3.8828913569893238,1
1.4159762859344482,3.5899926850963464,-3.91154029904744,1
1.426947832107544,3.5903408662739222,-3.950930529147439,1
1.433957576751709,3.59067431227249,-3.9761054074143343,1
1.4449279308319092,3.5909936469319055,-4.015498184725935,1
1.4568967819213867,3.591299467069978,-4.0584821223636265,1
1.466867446899414,3.5915923448153118,-4.09429795128203,1
1.478837013244629,3.5918728278017085,-4.137293704332617,1
1.4838221073150635,3.592141440723393,-4.15520582589144,1
1.4967873096466064,3.592398685723819,-4.201777832760532,1
1.508756160736084,3.5926450441452986,-4.2447790120799205,1
1.5157370567321777,3.592880976334598,-4.26986565146621,1
1.5247128009796143,3.5931069239757787,-4.302116409212649,1
1.5346863269805908,3.593323309506983,-4.314089170095049,1
1.548649549484253,3.5935305372868585,-4.364264486345337,1
1.5566279888153076,3.5937289953441827,-4.392946592559937,1
1.5656042098999023,3.5939190544058497,-4.425206223148102,1
1.575577974319458,3.5941010702297076,-4.461053811936825,1
1.5855507850646973,3.5942753828269445,-4.496900180267284,1
1.5945260524749756,3.5944423186005263,-4.529163915282645,1
1.6074929237365723,3.5946021895675813,-4.575771078775148,1
1.6174659729003906,3.594755294914627,-4.611628164189885,1
1.6264402866363525,3.5949019206087653,-4.643894009488467,1
1.637413501739502,3.5950423409529035,-4.6833426130228695,1
1.644392728805542,3.5951768187801623,-4.708437917742028,1
1.657358169555664,3.5953056054538735,-4.755049283519611,1
1.6673314571380615,3.595428941839597,-4.790912209961461,1
1.6763067245483398,3.595547058499522,-4.823185020082025,1
1.6882779598236084,3.5956601764700813,-4.866226937493848,1
1.6942591667175293,3.5957685070675494,-4.887740075930738,1
1.706228494644165,3.5958722532488614,-4.9307756181016265,1
1.716200828552246,3.5959716088340037,-4.966640219541974,1
1.726613998413086,3.5960667596724316,-5.006371204264115,1
1.7395813465118408,3.596157883643068,-5.053003021481304,1
1.7445662021636963,3.596245151237516,-5.070940333116115,1
1.758528709411621,3.5963287255600562,-5.121145785601427,1
1.7665073871612549,3.5964087631052615,-5.149849377348073,1
1.7774808406829834,3.5964854133691886,-5.189314813564402,1
1.7874515056610107,3.596558819821396,-5.22517745758882,1
1.793445110321045,3.5966291195161366,-5.246738249349119,1
1.8064649105072021,3.596696444258777,-5.293560559621477,1
1.8164360523223877,3.5967609198281845,-5.329430400285988,1
1.826409101486206,3.596822666559937,-5.365303484430998,1
1.83837890625,3.5968818003183394,-5.408357902148166,1
1.8443622589111328,3.596938431524406,-5.429885715604606,1
1.8573272228240967,3.596992665933476,-5.476517387050856,1
1.864307165145874,3.59704460521842,-5.501629421829512,1
1.879267930984497,3.597094346386433,-5.555437337624169,1
1.8912365436553955,3.5971419825566455,-5.598497879578921,1
1.89323091506958,3.5971876025713176,-5.6056765490906955,1
1.9081916809082031,3.5972312921622587,-5.6594870314994035,1
1.9161689281463623,3.5972731325900047,-5.688189395141334,1
1.9261424541473389,3.597313202393446,-5.724066565856436,1
1.9371161460876465,3.5973515764178132,-5.703265392589662,1
1.9460904598236084,3.597388326397885,-5.73555329565581,1
1.9540951251983643,3.5974235211523937,-5.764352445819042,1
1.9660630226135254,3.5974572265840217,-5.807403718694635,1
1.9770338535308838,3.597489505290598,-5.846872955625393,1
1.9860103130340576,3.597520418120323,-5.879169993020516,1
1.9969794750213623,3.597550022810946,-5.918633759490205,1
2.003962516784668,3.5975783743785703,-5.943760963732181,1
2.0159363746643066,3.597605526284076,-5.98683374317707,1
2.0269081592559814,3.597631529072293,-6.026308096094627,1
2.0358803272247314,3.59765643134402,-6.058592209346112,1
2.04884672164917,3.5976802797560246,-6.105235946303013,1
2.0538339614868164,3.5977031190210416,-6.12318829680089,1
2.0680179595947266,3.5977249915189677,-6.174209326283711,1
2.0779919624328613,3.59774593846328,-6.210101015717935,1
2.084975004196167,3.5977659989290207,-6.235229597713795,1
2.0989363193511963,3.597785210436007,-6.285452778436856,1
2.102924346923828,3.59780360894883,-6.299811679317923,1
2.1164307594299316,3.5978212288768545,-6.348395293343972,-1
2.124865770339966,3.4614430339816358,-6.377600543991325,-1
2.1378297805786133,3.130616715673903,-6.395838515268366,-1
2.150796413421631,2.8137910997166045,-6.432327873797168,-1
2.154787063598633,2.510373671025562,-6.442353144250794,-1
2.1647534370422363,2.2197969894183647,-6.4644750124187995,-1
2.176715850830078,1.9415176297281422,-6.487700839078583,-1
2.1856894493103027,1.6750151639084372,-6.502733359127183,-1
2.196660280227661,1.419791189406033,-6.518308797563419,-1
2.2106237411499023,1.175368395831212,-6.534719197599053,-1
2.2146146297454834,0.9412896728414918,-6.53847852224948,-1
2.2270987033843994,0.7171172553507746,-6.547430010343473,-1
2.2370755672454834,0.5024319045086855,-6.552443320990036,-1
2.247056245803833,0.29683212367248346,-6.555405264077874,-1
2.259014844894409,0.09993340820513176,-6.556600592096923,0
2.2649967670440674,-0.007444933786976751,-6.556556422974511,0
2.2769646644592285,0.002432495838983639,-6.556584109295481,0
2.288938522338867,-0.000876782906386843,-6.556573711834565,0
2.2929210662841797,0.0023666575031759196,-6.556582745445548,0
2.3083908557891846,-0.0009398348611938447,-6.556568787768944,0
2.3153748512268066,0.0023062737322267876,-6.556584654400222,0
2.3263437747955322,-0.0009976632021384808,-6.556573509846541,0
2.3363163471221924,0.002250892927513159,-6.802450148371705,0
2.3502824306488037,-0.0010507002819274843,-6.802435571830796,0
2.35526704788208,0.002200100232615894,-6.8024465738122,0
2.3632469177246094,-0.001099343460692402,-6.802437718570302,0
2.3772082328796387,0.002153515783691038,-6.8024678671908525,0
2.3861827850341797,-0.0011439564668119643,-6.802457608412031,0
2.3951587677001953,0.0021107908214059116,-6.802476553572491,0
2.413111448287964,-0.0011848732849759945,-6.802455137926721,0
2.4151077270507812,0.0020716055525039612,-6.802459264116156,0
2.4260776042938232,-0.0012224001002173626,-6.802445398021355,0
2.4360511302948,0.002035666816966414,-6.802465081371919,0
2.44502592086792,-0.0012568178251535275,-6.802453351220966,0
2.45500111579895,0.002002705560770734,-6.802473692422708,0
2.4669718742370605,-0.0012883842384216867,-6.802457154946762,0
2.473947763442993,0.0019724752806650624,-6.802470332383877,0
2.4849231243133545,-0.0013173351510979492,-6.802455822792593,0
2.4948928356170654,0.001944749496926672,-6.802475920728505,0
2.5068628787994385,-0.0013438877115516587,-6.802460079648885,0
2.514840602874756,0.0019193207813459933,-6.802474633933047,0
2.5268068313598633,-0.001368240211042198,-6.802458944142841,0
2.533789873123169,0.0018959988131946577,-6.813753273004546,0
2.546834707260132,-0.001390575194170116,-6.813734597964195,0
2.554812431335449,0.0018746090184031303,-6.813749375619427,0
2.5647897720336914,-0.0014110596532803245,-6.813735373156922,0
2.5747592449188232,0.001854991403141537,-6.813754127297692,0
2.584733247756958,-0.0014298469724940515,-6.81374012542578,0
2.592710494995117,0.0018369991929972952,-6.813754446237709,0
2.606674909591675,-0.0014470778997248204,-6.813734425947394,0
2.616647958755493,0.0018204974721527465,-6.813752635721367,0
2.626621723175049,-0.0014628811298880336,-6.8137380771651594,0
2.6405832767486572,0.0018053629889819612,-6.813762390455628,0
2.65255069732666,-0.0014773752489329304,-6.8137440697376235,0
2.6545462608337402,0.001791482406421978,-6.813747656349851,0
2.670503616333008,-0.0014906683450361935,-6.813721386114819,0
2.676487684249878,0.0017787519131664143,-6.813730947720431,0
2.689453125,-0.001502860147037101,-6.813713226995869,0
2.697432518005371,0.0017670760572462926,-6.813727612322667,0
2.706408977508545,-0.0015140418300343295,-6.813714225186448,0
2.720369338989258,0.001756367551626846,-6.813739328156196,0
2.723363161087036,-0.0015242971818051282,-6.813734793051305,0
2.735330581665039,0.0017465461077883434,-6.81450162375788,0
2.7453036308288574,-0.0015337027972085132,-6.814486455547917,0
2.7552759647369385,0.0017375386301292876,-6.814503696761306,0
2.768242359161377,-0.001542329244604442,-6.8144837807305105,0
2.77522611618042,0.0017292772719344576,-6.814495845342814,0
2.7832276821136475,-0.001550241065853811,-6.814483460475747,0
2.795196771621704,0.0017217004073908889,-6.814503976827267,0
2.8091580867767334,-0.0015574971651248488,-6.814482267245798,0
2.8151416778564453,0.0017147512707655034,-6.814492581780737,0
2.830105781555176,-0.001564152364118679,-6.814469136187584,0
2.8340933322906494,0.001708377762001914,-6.814475984683737,0
2.845064163208008,-0.0015702560412469515,-6.814458762826087,0
2.855037212371826,0.001702532446720425,-6.814475441743284,0
2.86600923538208,-0.0015758540756637984,-6.814458091704106,0
2.878971576690674,0.00169717138979886,-6.814479869512587,0
2.8839573860168457,-0.0015809882640562462,-6.814472012400664,0
2.893932342529297,0.001692254349775756,-6.814488707228987,0
2.906900644302368,-0.0015856970982569983,-6.814467395114663,0
2.9158730506896973,0.0016877447788503637,-6.8144826626339166,0
2.924852132797241,-0.001590015765244436,-6.814751913010405,0
2.9348220825195312,0.0016836088508666712,-6.814768758898964,0
2.9437990188598633,-0.0015939767303522027,-6.814754453756447,0
2.95676326751709,0.0016798156557165976,-6.814776152677201,0
2.9657399654388428,-0.0015976093484628153,-6.814761890166385,0
2.975713014602661,0.001676336616130409,-6.814778599389468,0
2.9866831302642822,-0.0016009412248300307,-6.814761025322637,0
2.9946627616882324,0.001673145876483107,-6.814774363119301,0
3.0076398849487305,-0.0016039968542564788,-6.814753580870901,0
3.0166168212890625,0.0016702193307784532,-6.814768574683693,0
3.0275871753692627,-0.0016067995651256161,-6.814750933511119,0
3.039555549621582,0.0016675354002617501,-6.814770901734159,0
3.044541597366333,-0.0016093697697729676,-6.814762846371235,0
3.0575079917907715,0.0016650738670006679,-6.814784470347225,0
3.0654892921447754,-0.0016117272973244713,-6.8147716043043,0
3.075462579727173,0.0016628162626916377,-6.814788130923271,0
3.085435390472412,-0.0016138894496645247,-6.814772085874286,0
3.0964035987854004,0.0016607454798534568,-6.814790223231867,0
3.1033825874328613,-0.0016158723622583513,-6.814778905583401,0
3.1143534183502197,0.0016588465494400744,-6.81479638773326,0
3.1273193359375,-0.0016176910041520033,-6.8147749989454205,0
3.137296438217163,0.0016571046968086344,-6.8146746422308535,0
3.149260997772217,-0.0016193589835691636,-6.814655136364426,0
3.1542482376098633,0.0016555072857514308,-6.814663310647444,0
3.166217803955078,-0.0016208889367175375,-6.81464398042254,0
3.177187204360962,0.0016540422632703449,-6.814662023316865,0
3.1861634254455566,-0.001622291944579268,-6.8146473939418,0
3.1961381435394287,0.001652698548383234,-6.8146640551929885,0
3.2110986709594727,-0.001623578699330105,-6.814639835168376,0
3.214090585708618,0.0016514662265271292,-6.814644809345978,0
3.2276041507720947,-0.001624758921129823,-6.814622934960379,0
3.2385666370391846,0.001650335966348648,-6.81464103569437,0
3.2475411891937256,-0.001625841358122218,-6.814626440947463,0
3.256516218185425,0.0016492994085103847,-6.81464119800287,0
3.2674877643585205,-0.0016268341752414997,-6.814623129538056,0
3.274472951889038,0.0016483485824813251,-6.814634525256627,0
3.2883460521698,-0.0016277447598090963,-6.81461194117863,0
3.2963263988494873,0.001647476684149628,-6.814625085085385,0
3.3063013553619385,-0.0016285797215336536,-6.814609048592258,0
3.3192665576934814,0.0016466769094034511,-6.814630459417493,0
3.324251413345337,-0.0016293456701238181,-6.814670711008456,0
3.3372161388397217,0.0016459434261469306,-6.8146919838433355,0
3.3451972007751465,-0.001630048048869063,-6.814678706348528,0
3.357164144515991,0.001645270791090593,-6.81469868942442,0
3.365143299102783,-0.0016306923010588612,-6.814685712452566,0
3.379105567932129,0.0016446537553481612,-6.814708684315279,0
3.3831536769866943,-0.0016312832867730997,-6.8147020691362625,0
3.3961386680603027,0.0016440878476461386,-6.814723308225836,0
3.4071078300476074,-0.0016318250884788837,-6.814705080631367,0
3.4160854816436768,0.0016435689855174207,-6.814719954555867,0
3.425060987472534,-0.0016323221774497086,-6.814705336208032,0
3.437546491622925,0.0016430928920917068,-6.814725877496625,0
3.443578004837036,-0.0016327778585398978,-6.8147161179619165,0
3.4555516242980957,0.0016426564569178694,-6.814735808688271,0
3.4675192832946777,-0.0016331960198133608,-6.814716376297345,0
3.4764935970306396,0.0016422559863351945,-6.8147310758371775,0
3.4914567470550537,-0.001633579382914834,-6.814706435148131,0
3.493450403213501,0.0016418887586989457,-6.814709637716155,0
3.5074141025543213,-0.001633931058295445,-6.814687181029016,0
3.516387939453125,0.001641552052364386,-6.81470176101249,0
3.527376890182495,-0.001634253573196735,-6.814683498319814,0
3.536343812942505,0.0016412431456867792,-6.814676047038887,0
3.5483126640319824,-0.0016345494548602453,-6.814656499088976,0
3.554295063018799,0.0016409599002309746,-6.814666297834012,0
3.5672607421875,-0.0016348206473179303,-6.81464488841095,0
3.576237678527832,0.0016406999831586268,-6.814659608247858,0
3.586209774017334,-0.001635069483408136,-6.814643165868811,0
3.5961856842041016,0.0016404618392441722,-6.814659447142064,0
3.607156276702881,-0.0016352977127596217,-6.814641492911007,0
3.613237142562866,0.0016402431356492648,-6.814651504019786,0
3.6262152194976807,-0.0016355070850011463,-6.814630726937738,0
3.6367099285125732,0.001640042705954732,-6.8146479241592735,0
3.646651268005371,-0.0016356989609550784,-6.814631677465362,0
3.6606147289276123,0.00163985899493501,-6.814654565884699,0
3.663606882095337,-0.001635875090250177,-6.814649651403769,0
3.67557430267334,0.001639690252961339,-6.814669304064271,0
3.688539981842041,-0.0016360366393056154,-6.814647847069905,0
3.6965503692626953,0.001639535702420938,-6.814660966237207,0
3.7054977416992188,-0.0016361845801373704,-6.814646105985262,0
3.7154669761657715,0.0016393937880882425,-6.814662087172261,0
3.7244436740875244,-0.0016363204679710063,-6.81464707459879,0
3.7364466190338135,0.0016392637323504708,-6.8147752140453335,0
3.745389461517334,-0.0016364450804193045,-6.814760596315206,0
3.757357597351074,0.0016391445631916458,-6.814779964911473,0
3.772315740585327,-0.001636559389498243,-6.814754975393603,0
3.7753074169158936,0.0016390351141925942,-6.814759845273695,0
3.7852835655212402,-0.001636664172820603,-6.814743288837452,0
3.7962517738342285,0.0016389348021437302,-6.81476113816819,0
3.8072521686553955,-0.0016367602079991666,-6.814742744245691,0
3.8152010440826416,0.0016388426550290758,-6.8147552836985295,0
3.826171398162842,-0.0016368482726467162,-6.81473686547552,0
3.833782911300659,0.0016387582840422404,-6.814750105721582,0
3.846747398376465,-0.001636929144376033,-6.814729089098162,0
3.8557229042053223,0.0016386809115704422,-6.814743679423429,0
3.865696907043457,-0.0016370032119935082,-6.814727353212889,0
3.8816540241241455,0.0016386097600008989,-6.81475266258394,0
3.8836488723754883,-0.001637071253111924,-6.81474934480685,0
3.8966455459594727,0.0016385446349304153,-6.814768799942077,0
3.9065871238708496,-0.0016371336565376708,-6.814750451382169,0
3.9155914783477783,0.001638484953149405,-6.814766038874385,0
3.926534414291382,-0.0016371908110771399,-6.814748838986067,0
3.9375059604644775,0.001638430325851477,-6.81498135216809,0
3.944491147994995,-0.0016372432999399176,-6.814970120509627,0
3.9584693908691406,0.0016383799754238495,-6.814992979545945,0
3.96744441986084,-0.001637291511932395,-6.81497833071727,0
3.9784135818481445,0.0016383339018665225,-6.814996245640613,0
3.9923782348632812,-0.0016373356414577675,-6.814973431326688,0
3.994371175765991,0.0016382917163731048,-6.814976717008243,0
4.007337331771851,-0.0016373760773224259,-6.814955416131749,0
